ts	imei	mwra	c.katana	c.android.gm	c.dogalize	c.android.chrome	c.android.youtube	c.raider	c.android.vending	c.UCMobile.x86	c.updateassist	c.UCMobile.intl
2018-05-11 10:43:00	8630330696303481305	1.00000	3.40440	16.50880	10.69271	9.07883	9.38540	0.00017	37.27855	61.33510	42.26833	8.16297
2018-05-11 10:44:00	8630330696303481552	1.00000	10.98932	8.23188	10.33727	13.03788	9.89478	0.00589	46.98988	53.45950	56.71485	19.60727
2018-05-11 10:45:00	359043379931766056	0.00000	10.31718	12.34401	8.86842	9.47352	9.72797	0.00313	58.33492	34.71018	68.27679	91.94446
2018-05-11 10:46:00	8630330696303481776	1.00000	10.88295	14.47154	12.03882	10.17478	14.08177	0.00529	34.70500	62.27464	1.90244	12.68932
2018-05-11 10:47:00	863033069630348206	0.00000	10.55222	7.98826	5.94132	9.50201	9.53448	0.00389	47.18258	43.86729	66.14910	18.61473
2018-05-11 10:48:00	8630330696303482055	1.00000	11.14840	12.44088	16.63361	9.83739	11.71774	0.00693	49.47593	45.92233	45.10990	57.39846
2018-05-11 10:49:00	8630330696303481248	0.00000	12.52127	9.92096	11.68291	10.24238	12.23407	0.02690	66.15423	57.06301	65.46026	43.46813
2018-05-11 10:50:00	359043379931766346	0.00000	14.52530	7.71648	8.79561	10.65251	7.31883	0.19901	33.58537	21.56056	74.56089	47.35993
2018-05-11 10:51:00	863033069630348909	1.00000	8.04327	9.72671	9.41323	14.62600	16.83616	0.00044	50.49948	51.00597	64.44781	10.41610
2018-05-11 10:52:00	863033069630348156	1.00000	9.82734	13.40196	14.68161	12.26865	11.68572	0.00209	30.24734	46.76219	23.94109	97.10692
2018-05-11 10:53:00	359043379931766940	0.00000	10.77337	11.30074	10.18719	13.24279	9.66181	0.00485	77.99336	32.99980	88.01235	10.24797
2018-05-11 10:54:00	8630330696303481198	1.00000	12.24836	15.41823	13.19407	10.90500	12.10847	0.02061	45.15347	46.73409	77.43269	66.91715
2018-05-11 10:55:00	8630330696303482089	1.00000	7.30477	12.64107	10.10640	13.41678	13.95804	0.00029	35.00966	78.02080	97.80950	45.37968
2018-05-11 10:56:00	3590433799317661156	0.00000	14.63292	11.59854	14.20703	12.70719	5.42628	0.22152	49.49227	65.16401	89.73811	66.10026
2018-05-11 10:57:00	863033069630348248	0.00000	11.56228	5.48425	7.89058	8.76003	9.39900	0.01045	52.72699	53.94729	60.86122	6.55837
2018-05-11 10:58:00	8630330696303482063	0.00000	9.83532	12.71803	15.34315	10.55230	14.93062	0.00199	28.77075	34.65930	60.22397	28.67116
2018-05-11 10:59:00	359043379931766965	1.00000	11.33343	17.16547	9.91798	9.96986	10.52556	0.00838	32.39924	59.22015	64.05643	78.24677
2018-05-11 11:00:00	8630330696303481594	1.00000	6.67513	16.80381	12.07162	11.90945	12.29736	0.00016	20.34266	60.09465	47.88269	41.09826
2018-05-11 11:01:00	863033069630348883	1.00000	7.77511	10.63261	16.35795	11.68107	13.20376	0.00033	49.48133	61.18826	43.22106	48.66550
2018-05-11 11:02:00	8630330696303481545	1.00000	8.84711	8.88241	5.23986	13.64489	13.67159	0.00085	49.12523	38.44171	42.45106	44.10855
2018-05-11 11:03:00	8630330696303481131	0.00000	13.13595	11.10800	14.07909	10.03594	11.03102	0.04971	52.75012	51.75142	22.12190	65.70596
2018-05-11 11:04:00	8630330696303482311	0.00000	11.17791	10.43784	9.07922	10.94599	9.22487	0.00721	25.07667	58.60397	13.04910	31.84015
2018-05-11 11:05:00	3590433799317661776	1.00000	9.49823	10.62289	12.23350	9.33025	12.95562	0.00144	48.81271	54.06481	8.71865	10.41885
2018-05-11 11:06:00	8630330696303481909	1.00000	9.93767	7.44819	10.58925	15.69808	13.04868	0.00216	67.67753	50.86710	76.72306	35.10257
2018-05-11 11:07:00	863033069630348545	0.00000	15.55724	8.60782	12.29699	8.04919	9.53346	0.55811	39.74858	52.07206	89.99101	23.74359
2018-05-11 11:08:00	8630330696303482048	1.00000	9.49119	10.56132	8.99160	13.37725	14.87401	0.00142	45.79857	47.56839	94.40562	66.60944
2018-05-11 11:09:00	359043379931766726	1.00000	10.34494	9.93218	15.55971	9.35771	14.62577	0.00314	44.91294	62.11519	11.44012	85.49629
2018-05-11 11:10:00	863033069630348057	1.00000	12.32837	13.20695	10.20657	7.40340	14.47339	0.02229	42.73470	31.75894	29.67517	62.63553
2018-05-11 11:11:00	3590433799317662303	0.00000	13.40920	8.74171	12.63200	10.66144	11.01728	0.06522	43.14336	57.19057	83.99538	5.89213
2018-05-11 11:12:00	8630330696303481446	0.00000	14.46191	10.06875	10.96166	8.87466	8.08931	0.18672	49.90708	53.58535	72.96716	40.71888
2018-05-11 11:13:00	359043379931766502	1.00000	10.31786	9.73010	13.29260	9.85757	13.72815	0.00307	38.30583	49.59402	68.12403	44.53138
2018-05-11 11:14:00	3590433799317661107	1.00000	8.97671	7.15703	8.42689	13.86436	12.78894	0.00100	42.51369	49.14099	95.76604	57.76434
2018-05-11 11:15:00	3590433799317661438	1.00000	8.63634	5.89001	5.52202	14.60166	13.79903	0.00079	29.23802	54.81740	5.12549	85.85164
2018-05-11 11:16:00	3590433799317661289	1.00000	12.14331	18.08596	8.17357	12.02883	13.61975	0.01845	32.42848	45.50290	72.61548	6.98161
2018-05-11 11:17:00	8630330696303481685	0.00000	13.98574	12.89653	14.13192	8.73312	11.49914	0.11604	60.29643	71.73334	62.05274	87.84868
2018-05-11 11:18:00	863033069630348560	1.00000	5.28707	9.90722	6.04636	14.71901	15.54577	0.00024	50.51448	37.95942	1.47375	83.02624
2018-05-11 11:19:00	8630330696303481214	0.00000	13.76202	14.50387	9.71696	5.85083	14.48622	0.09281	30.52282	39.31104	61.03859	44.04972
2018-05-11 11:20:00	359043379931766593	1.00000	11.22828	15.74950	7.27900	11.18741	19.19947	0.00752	50.94869	43.08586	2.61310	20.08382
2018-05-11 11:21:00	8630330696303482378	0.00000	12.53618	10.07648	13.41596	6.30359	8.19531	0.02743	41.11385	27.26547	25.30610	73.32385
2018-05-11 11:22:00	8630330696303481073	0.00000	15.70790	10.46537	7.90573	9.60245	7.77636	0.64873	53.86035	44.36107	88.57690	62.84405
2018-05-11 11:23:00	359043379931766577	1.00000	7.29058	13.76389	11.82617	7.89079	13.62052	0.00033	64.28124	58.91829	17.64274	29.32081
2018-05-11 11:24:00	359043379931766577	1.00000	9.10017	14.77105	11.72821	10.25657	15.25426	0.00103	22.27078	47.68657	78.81375	35.32261
2018-05-11 11:25:00	863033069630348149	0.00000	14.78746	11.56545	11.91159	10.30591	10.76416	0.25862	42.54573	54.08190	87.15392	12.16564
2018-05-11 11:26:00	8630330696303481149	0.00000	13.27322	8.67105	12.80185	7.70773	10.51430	0.05704	44.70567	42.02669	28.47357	61.65651
2018-05-11 11:27:00	3590433799317662220	1.00000	8.93714	10.75755	9.30324	12.68737	13.51560	0.00086	48.21969	53.27860	69.02977	1.00090
2018-05-11 11:28:00	863033069630348362	1.00000	9.81554	15.79291	13.01874	10.31615	15.95237	0.00201	42.37702	26.21783	91.06379	22.28140
2018-05-11 11:29:00	359043379931766965	1.00000	7.78228	11.09558	7.75518	13.55616	15.50621	0.00040	70.13478	77.97175	11.19877	37.79850
2018-05-11 11:30:00	3590433799317661818	0.00000	9.05830	13.15118	8.88088	11.64884	9.63228	0.00098	25.79550	72.30029	61.67436	94.21808
2018-05-11 11:31:00	8630330696303482360	0.00000	9.71129	11.69722	9.66728	10.86634	13.14667	0.00177	43.11642	28.20616	79.48203	89.34251
2018-05-11 11:32:00	3590433799317661198	0.00000	12.55838	9.53770	13.39751	8.04116	10.40718	0.02805	47.42118	49.93761	5.20188	98.04551
2018-05-11 11:33:00	8630330696303482295	0.00000	10.64642	11.07166	13.87586	11.25368	7.24966	0.00423	51.45547	51.95741	42.28051	15.54438
2018-05-11 11:34:00	8630330696303481701	0.00000	15.10044	10.12132	14.13490	9.44753	10.13992	0.35354	33.96337	47.49101	48.85693	71.33240
2018-05-11 11:35:00	3590433799317661925	1.00000	11.18213	14.95662	9.91471	13.45541	17.45015	0.00717	45.38452	60.94140	42.28699	66.49896
2018-05-11 11:36:00	8630330696303482451	0.00000	11.68106	9.78119	11.67778	10.14674	8.92302	0.01170	39.88989	36.34162	59.02077	73.23121
2018-05-11 11:37:00	8630330696303481677	1.00000	13.26141	5.38387	11.15111	14.17994	11.28030	0.05636	75.64674	71.82141	42.90287	26.33412
2018-05-11 11:38:00	359043379931766874	0.00000	18.12548	7.94984	9.08248	8.45063	7.79741	7.27677	56.30817	53.70678	89.78245	48.70823
2018-05-11 11:39:00	3590433799317662238	1.00000	12.88004	17.65484	9.54280	9.36562	17.19442	0.03852	55.77586	41.06060	83.92496	62.75667
2018-05-11 11:40:00	863033069630348867	1.00000	10.88064	10.15543	10.79149	12.73366	13.41088	0.00545	48.65746	22.64953	50.32198	11.39621
2018-05-11 11:41:00	3590433799317662402	1.00000	12.13583	12.22828	14.50106	9.52014	15.92866	0.01846	44.42110	37.17185	12.13171	84.69426
2018-05-11 11:42:00	8630330696303482428	1.00000	11.06855	6.96402	10.32975	15.69253	13.42800	0.00643	29.15155	29.89501	42.17545	4.41664
2018-05-11 11:43:00	3590433799317661453	1.00000	9.73463	12.07688	8.97042	9.40347	12.60239	0.00187	48.25381	21.16682	80.41312	39.40649
2018-05-11 11:44:00	359043379931766312	0.00000	15.67372	7.76434	10.65038	7.38046	7.67998	0.62704	35.17559	43.73531	52.76648	98.45419
2018-05-11 11:45:00	863033069630348321	1.00000	10.32046	10.01158	8.11728	13.38710	15.73747	0.00313	58.24828	56.90916	22.05204	58.01583
2018-05-11 11:46:00	359043379931766072	1.00000	7.75444	11.32501	9.99670	10.90466	13.05669	0.00048	48.26284	63.89272	99.55352	34.64223
2018-05-11 11:47:00	863033069630348263	1.00000	7.59710	11.99198	15.05108	9.99396	14.61873	0.00031	22.53071	45.48176	73.46638	71.33350
2018-05-11 11:48:00	359043379931766619	0.00000	11.34046	6.88349	11.98465	7.41777	9.71711	0.00836	27.10620	50.74001	79.91635	62.20755
2018-05-11 11:49:00	359043379931766106	0.00000	14.10181	8.53152	14.51988	9.64811	8.46419	0.13038	12.26192	60.58827	28.40842	54.89414
2018-05-11 11:50:00	359043379931766676	1.00000	11.21890	13.19948	11.93822	5.35718	13.80001	0.00737	56.50949	51.05424	6.55989	99.50581
2018-05-11 11:51:00	863033069630348586	1.00000	6.16111	12.75364	14.86328	8.71209	12.75261	0.00020	57.57927	37.94604	35.98723	39.18240
2018-05-11 11:52:00	8630330696303481370	0.00000	10.33719	8.88093	7.43295	8.13986	10.06696	0.00315	67.13495	47.58636	64.53030	79.54151
2018-05-11 11:53:00	3590433799317661362	0.00000	14.29696	7.71365	11.29897	12.30960	10.66055	0.15839	68.07325	55.70769	13.37541	25.32473
2018-05-11 11:54:00	3590433799317661446	0.00000	11.27985	12.70449	10.62399	12.61409	12.32760	0.00791	57.55406	34.52337	76.49809	20.72202
2018-05-11 11:55:00	3590433799317662485	0.00000	17.87572	6.42979	10.83320	8.86110	8.97645	5.66855	33.76486	37.75154	89.05763	40.30844
2018-05-11 11:56:00	863033069630348867	1.00000	5.38070	10.91504	9.24464	13.67935	13.38448	0.00018	52.96523	48.61148	54.75050	50.33800
2018-05-11 11:57:00	3590433799317661636	0.00000	13.61770	8.87966	10.51088	9.68930	10.82970	0.08040	48.59603	50.41392	37.79418	51.89370
2018-05-11 11:58:00	359043379931766627	0.00000	12.78184	8.91555	10.73036	8.89427	11.22616	0.03494	32.03704	43.73756	84.96183	4.50661
2018-05-11 11:59:00	3590433799317661834	1.00000	10.76404	12.64616	11.62671	5.06273	10.77937	0.00487	22.80966	41.13388	14.82139	72.85448
2018-05-11 12:00:00	863033069630348180	0.00000	9.44738	13.34711	9.89102	10.89757	14.19644	0.00143	44.52114	38.43597	74.62409	87.91646
2018-05-11 12:01:00	359043379931766619	0.00000	11.75820	11.21034	12.69990	8.75649	9.40188	0.01269	56.19802	59.49804	7.13216	0.53237
2018-05-11 12:02:00	3590433799317661412	1.00000	12.18311	13.18028	14.60843	8.87557	9.28936	0.01924	62.85944	56.35601	74.72025	53.00678
2018-05-11 12:03:00	3590433799317662139	1.00000	9.11276	7.71736	11.96110	14.87052	14.23598	0.00100	33.18741	59.88147	5.13756	28.90157
2018-05-11 12:04:00	3590433799317662436	1.00000	8.85640	16.25819	13.99694	11.16716	14.73969	0.00084	69.24174	55.77608	15.55864	52.97862
2018-05-11 12:05:00	8630330696303481800	1.00000	9.76292	10.12871	7.52914	14.64033	15.65426	0.00195	36.39423	45.64517	42.97649	56.37362
2018-05-11 12:06:00	3590433799317661396	1.00000	12.07145	8.25399	8.54592	13.02643	12.10589	0.01727	27.75149	73.07906	32.98677	88.98211
2018-05-11 12:07:00	3590433799317661073	0.00000	16.77938	10.32079	9.49783	8.35062	8.31161	1.89393	38.73362	54.07387	81.20077	53.07314
2018-05-11 12:08:00	8630330696303481248	1.00000	7.81677	10.72566	16.44058	11.70907	10.84077	0.00039	51.67610	39.37919	91.40425	73.93373
2018-05-11 12:09:00	8630330696303482246	1.00000	8.46870	12.61366	12.41881	12.68678	12.57432	0.00069	44.88774	49.34669	42.33878	86.41118
2018-05-11 12:10:00	3590433799317661594	1.00000	10.43396	10.29376	10.64621	11.71987	11.46443	0.00349	74.14231	49.61346	10.93667	45.66000
2018-05-11 12:11:00	3590433799317662188	1.00000	8.60910	7.75896	8.06456	15.49098	15.36697	0.00060	42.63855	66.42740	24.53077	67.20038
2018-05-11 12:12:00	8630330696303481438	1.00000	9.43704	14.28592	13.40197	9.41498	14.31956	0.00142	67.16325	37.78097	32.52482	32.42144
2018-05-11 12:13:00	8630330696303481925	0.00000	13.46302	9.30506	12.79007	8.74586	11.42850	0.06881	53.10261	57.29083	98.73879	48.30965
2018-05-11 12:14:00	3590433799317661479	1.00000	11.79927	10.44801	10.71411	11.42361	12.98889	0.01313	54.06498	62.88509	76.78701	48.51120
2018-05-11 12:15:00	8630330696303481081	1.00000	9.21018	12.50807	9.49086	13.09053	13.57211	0.00112	33.95367	65.92531	40.50516	85.11760
2018-05-11 12:16:00	8630330696303482485	1.00000	8.31331	15.37837	15.28026	12.75126	13.08904	0.00060	37.30168	55.82509	48.70626	63.31992
2018-05-11 12:17:00	8630330696303481719	1.00000	11.66895	18.86709	7.36914	9.29702	19.24499	0.01149	68.69408	33.72237	55.67014	49.71489
2018-05-11 12:18:00	8630330696303482022	1.00000	12.38745	16.69641	8.63233	8.28908	12.37160	0.02357	67.64746	57.95721	13.59375	41.35188
2018-05-11 12:19:00	359043379931766676	0.00000	15.50537	7.44397	8.89192	10.21589	11.40676	0.52987	37.03100	69.76046	68.84476	74.69754
2018-05-11 12:20:00	3590433799317661735	1.00000	10.17091	9.69453	9.34108	13.82498	14.67101	0.00268	40.13636	61.60851	25.59757	75.19420
2018-05-11 12:21:00	8630330696303481545	1.00000	12.83902	8.04407	10.19247	12.88742	9.92236	0.03702	50.93186	54.58521	31.50339	24.00019
2018-05-11 12:22:00	8630330696303481131	1.00000	12.41400	12.46699	14.75041	12.53855	12.55724	0.02424	50.66069	49.14204	87.31706	62.36956
2018-05-11 12:23:00	359043379931766494	1.00000	11.47745	15.67663	15.02942	9.65792	15.34322	0.00962	38.98665	40.80182	44.19985	50.88872
2018-05-11 12:24:00	3590433799317661479	1.00000	11.42328	8.52906	8.58984	15.93351	14.94033	0.00904	54.00039	69.20492	46.39281	42.02612
2018-05-11 12:25:00	8630330696303482303	1.00000	8.25030	9.54870	10.15474	12.21364	12.37905	0.00048	46.88694	22.52959	36.48051	98.92850
2018-05-11 12:26:00	3590433799317661396	1.00000	5.87108	13.31339	11.63166	9.98574	13.26790	0.00020	61.66155	22.56405	28.58362	46.88682
2018-05-11 12:27:00	8630330696303481727	0.00000	9.18721	15.02152	12.64291	7.10241	14.75398	0.00112	49.75444	34.54478	4.32512	62.72407
2018-05-11 12:28:00	3590433799317662105	1.00000	11.41022	11.39480	11.92634	11.77703	12.61060	0.00893	36.41386	68.73429	10.81987	24.30314
2018-05-11 12:29:00	359043379931766353	1.00000	12.58576	7.53294	12.07484	14.17236	12.69722	0.02879	41.68871	47.13799	25.74553	20.10490
2018-05-11 12:30:00	3590433799317662220	1.00000	9.07910	13.88446	11.69985	11.02952	11.37110	0.00098	33.39263	45.56531	54.85359	56.54998
2018-05-11 12:31:00	8630330696303481479	0.00000	13.06445	9.00798	12.57719	11.61257	10.57427	0.04629	31.28190	35.17994	92.31950	24.19857
2018-05-11 12:32:00	359043379931766999	1.00000	12.60554	13.18586	12.77924	6.41107	10.96455	0.02930	39.61891	38.09454	26.86490	86.78138
2018-05-11 12:33:00	863033069630348669	1.00000	12.38940	11.84692	13.83374	5.95495	11.61496	0.02363	37.76951	66.60484	70.34342	99.92751
2018-05-11 12:34:00	3590433799317661081	1.00000	12.61663	9.60860	10.18736	10.69048	12.31649	0.02957	43.04509	71.32975	25.04352	73.62839
2018-05-11 12:35:00	863033069630348420	1.00000	9.83046	11.86640	11.81980	12.34636	14.43280	0.00196	52.92762	33.24618	91.88437	27.49637
2018-05-11 12:36:00	8630330696303481982	1.00000	6.83189	8.91657	11.05064	13.60080	10.86848	0.00018	44.93614	62.34356	35.30194	75.02984
2018-05-11 12:37:00	8630330696303481719	0.00000	9.39068	13.74522	17.00768	10.05057	16.79781	0.00130	37.97040	42.70952	91.81258	86.81007
2018-05-11 12:38:00	863033069630348651	1.00000	10.78008	6.68811	10.40315	11.86936	5.43286	0.00490	50.98930	58.58878	95.89935	37.71574
2018-05-11 12:39:00	863033069630348073	1.00000	8.26083	10.98667	14.82767	12.00903	13.85022	0.00052	19.26250	38.89065	71.08248	39.87929
2018-05-11 12:40:00	863033069630348826	1.00000	8.20265	9.97272	9.95944	11.95312	11.16981	0.00052	34.06464	76.36580	95.10652	46.14626
2018-05-11 12:41:00	8630330696303482121	1.00000	9.75739	9.17315	9.39072	13.46212	13.86738	0.00180	64.52275	73.02221	85.93956	70.89884
2018-05-11 12:42:00	3590433799317662394	1.00000	11.48327	7.68797	10.22303	13.24826	11.50237	0.00964	41.86897	47.36225	74.03385	22.41283
2018-05-11 12:43:00	8630330696303482162	0.00000	13.52337	9.52029	13.52046	13.63565	6.43824	0.07317	53.99619	38.67720	63.07723	90.32142
2018-05-11 12:44:00	8630330696303481131	0.00000	17.11037	9.24633	9.48421	10.49610	6.06291	2.63690	51.44604	28.50344	1.08452	69.70856
2018-05-11 12:45:00	359043379931766924	1.00000	8.72665	13.99960	10.78838	10.79414	14.70165	0.00072	60.32845	49.29805	9.55754	55.17045
2018-05-11 12:46:00	359043379931766585	0.00000	15.70729	8.26595	8.42712	12.14179	7.31442	0.64842	46.10705	28.44738	6.53243	95.80405
2018-05-11 12:47:00	3590433799317662105	0.00000	13.00538	14.57955	10.97622	11.65993	7.01881	0.04371	49.10988	54.06603	13.40442	83.69605
2018-05-11 12:48:00	8630330696303481206	1.00000	10.16524	7.73995	10.20166	12.60114	11.83712	0.00267	49.97538	42.04706	29.60988	92.19920
2018-05-11 12:49:00	3590433799317662253	1.00000	11.51674	13.19121	13.83048	11.76227	12.24113	0.01003	38.97335	33.23925	14.73217	97.94259
2018-05-11 12:50:00	3590433799317661230	1.00000	7.60774	9.37687	7.25096	13.47999	12.93742	0.00037	39.33991	27.61879	69.86233	81.38720
2018-05-11 12:51:00	3590433799317661362	0.00000	11.65707	10.68958	14.61948	9.73148	5.94196	0.01142	62.11564	49.88829	47.69169	30.94542
2018-05-11 12:52:00	863033069630348727	1.00000	6.59662	7.28626	4.71698	16.37227	13.84196	0.00017	16.74379	41.36437	22.75896	84.16402
2018-05-11 12:53:00	3590433799317661883	1.00000	7.04845	12.88394	14.27253	12.29760	9.00176	0.00032	37.71218	37.89817	3.55592	28.28404
2018-05-11 12:54:00	863033069630348800	1.00000	8.55488	9.23463	10.03896	13.78164	14.10880	0.00069	45.13478	51.21552	27.60641	86.53085
2018-05-11 12:55:00	3590433799317661727	1.00000	9.06800	10.92095	7.90155	12.62438	13.73099	0.00099	48.06480	40.39139	45.02285	78.85162
2018-05-11 12:56:00	359043379931766148	1.00000	8.54951	8.94072	11.86752	13.67082	11.74952	0.00071	52.51751	56.35716	77.13087	34.69260
2018-05-11 12:57:00	863033069630348008	1.00000	5.83869	10.16736	12.78912	7.99087	9.23362	0.00015	41.79610	56.79560	48.69575	66.26846
2018-05-11 12:58:00	359043379931766775	0.00000	14.35826	10.93314	11.55209	12.59366	11.78729	0.16839	43.35378	32.99476	75.69478	98.47008
2018-05-11 12:59:00	3590433799317661784	1.00000	8.49643	12.26760	14.57452	9.21342	14.07243	0.00069	66.14867	61.46421	81.92519	12.91498
2018-05-11 13:00:00	863033069630348511	0.00000	12.12427	11.23772	12.94965	7.10509	11.28110	0.01806	54.75285	59.68071	5.59054	89.42253
2018-05-11 13:01:00	3590433799317661859	1.00000	9.06138	12.91818	10.42167	7.37996	13.37484	0.00094	43.97707	49.29447	36.79955	4.30100
2018-05-11 13:02:00	8630330696303481891	0.00000	14.15099	12.51016	12.89357	9.58572	11.98945	0.13684	66.03256	78.40993	6.05748	57.87782
2018-05-11 13:03:00	3590433799317661289	0.00000	12.48025	11.11851	12.91386	10.20432	10.76739	0.02590	46.54331	50.38477	68.09952	13.05084
2018-05-11 13:04:00	863033069630348487	0.00000	11.83867	11.54881	10.41758	9.52873	11.54062	0.01367	39.18493	52.37355	52.79621	99.70099
2018-05-11 13:05:00	359043379931766965	1.00000	9.20417	11.92842	8.29366	11.23145	12.86940	0.00107	89.40533	36.31054	55.98398	51.37968
2018-05-11 13:06:00	359043379931766510	0.00000	15.59076	6.38524	14.50889	7.74335	12.29086	0.57709	55.77597	46.27534	48.61275	55.67750
2018-05-11 13:07:00	359043379931766395	1.00000	6.96497	13.46570	11.96375	10.82583	12.09591	0.00032	54.97478	50.96121	43.76504	5.14841
2018-05-11 13:08:00	8630330696303481743	0.00000	13.78698	13.43820	16.14596	8.22770	7.13143	0.09513	49.56375	49.93469	93.91089	46.18618
2018-05-11 13:09:00	863033069630348636	0.00000	14.03663	7.68316	4.56149	11.46837	13.57835	0.12212	26.80170	43.38888	95.58454	3.88649
2018-05-11 13:10:00	8630330696303481230	0.00000	10.42234	11.42694	10.88699	11.93355	6.86689	0.00346	28.38995	40.11822	65.42023	27.93338
2018-05-11 13:11:00	3590433799317661701	0.00000	12.62648	10.81849	15.63524	9.71515	5.33539	0.02991	46.37842	47.20184	88.77881	99.40438
2018-05-11 13:12:00	359043379931766601	0.00000	12.89553	9.82415	12.70896	7.63157	9.46646	0.03912	69.52047	42.32178	27.51104	14.31291
2018-05-11 13:13:00	359043379931766478	1.00000	10.98710	12.10219	12.97601	10.96939	14.16341	0.00594	48.34573	41.51154	75.92790	52.72860
2018-05-11 13:14:00	3590433799317661115	1.00000	11.40413	9.03149	16.67433	7.52401	13.90573	0.00896	59.23030	53.33302	69.87569	84.23984
2018-05-11 13:15:00	359043379931766312	1.00000	9.85999	11.74044	11.28695	10.38857	17.07704	0.00197	32.41407	29.35097	85.20535	79.63995
2018-05-11 13:16:00	863033069630348206	0.00000	9.60122	7.46614	8.81582	13.74694	14.09069	0.00159	31.52653	50.40754	53.83052	76.35885
2018-05-11 13:17:00	3590433799317662485	0.00000	15.02771	13.35297	9.35968	10.61849	7.81932	0.32867	30.94210	58.22441	3.98196	92.86908
2018-05-11 13:18:00	3590433799317661404	0.00000	13.49148	7.11211	7.29716	9.51744	9.42080	0.07085	31.70399	30.93004	40.40486	90.24713
2018-05-11 13:19:00	8630330696303481982	0.00000	12.93638	12.92049	14.54930	7.90286	8.68034	0.04073	42.15303	77.98355	41.26177	99.52520
2018-05-11 13:20:00	863033069630348032	1.00000	10.26553	10.61691	11.75437	12.94631	12.00078	0.00301	57.36729	73.89557	37.23619	37.03064
2018-05-11 13:21:00	863033069630348297	1.00000	6.55063	11.32077	10.45508	13.71489	13.99281	0.00023	43.26328	43.23785	52.19196	94.21330
2018-05-11 13:22:00	8630330696303481925	1.00000	12.84018	5.19781	10.90993	13.31969	11.78760	0.03705	42.87631	47.07660	0.19168	22.48077
2018-05-11 13:23:00	3590433799317662113	1.00000	8.39929	13.77257	9.70838	9.96323	12.50345	0.00057	53.46968	48.59821	94.96699	90.53318
2018-05-11 13:24:00	8630330696303481230	1.00000	10.62762	13.07419	14.05522	11.55945	13.79985	0.00419	62.88451	61.18008	57.47629	82.06212
2018-05-11 13:25:00	8630330696303482238	0.00000	8.16758	7.42575	9.93496	15.22825	11.73463	0.00042	50.15547	66.71399	59.39908	76.21387
2018-05-11 13:26:00	359043379931766726	1.00000	8.30135	11.02016	8.70524	15.20767	15.18449	0.00053	69.99812	62.90072	31.97464	64.53037
2018-05-11 13:27:00	8630330696303482089	1.00000	10.13513	6.73702	7.24955	16.31971	14.22896	0.00264	70.10847	36.62246	99.78862	96.53217
2018-05-11 13:28:00	8630330696303481958	1.00000	10.36174	9.46746	10.35465	12.94645	13.68926	0.00323	29.88113	70.39965	0.08570	62.47039
2018-05-11 13:29:00	3590433799317661495	1.00000	7.40310	13.71191	11.29144	10.69361	12.24363	0.00025	45.05398	45.86356	92.35673	29.57527
2018-05-11 13:30:00	359043379931766403	0.00000	10.74063	10.00202	11.95828	7.25353	11.33608	0.00460	47.21468	54.25680	77.51072	27.80210
2018-05-11 13:31:00	863033069630348024	1.00000	6.69508	10.15106	8.53758	15.36571	14.66997	0.00026	62.55541	53.64124	27.56032	66.04101
2018-05-11 13:32:00	8630330696303482428	0.00000	11.39253	7.42920	10.53653	7.56895	10.55781	0.00879	42.57356	49.83937	64.72530	80.66224
2018-05-11 13:33:00	3590433799317661701	0.00000	8.26912	7.79798	5.65164	10.98019	12.16056	0.00063	55.66503	42.90645	5.40758	78.18651
2018-05-11 13:34:00	359043379931766056	1.00000	11.01621	14.02614	13.30883	7.91187	14.53391	0.00616	46.97727	49.07444	8.87358	78.86983
2018-05-11 13:35:00	8630330696303481107	0.00000	12.73833	7.03269	13.72973	6.26097	12.16327	0.03344	51.00255	34.66376	97.76977	57.03774
2018-05-11 13:36:00	8630330696303482055	1.00000	9.16928	8.92897	9.69515	13.59767	10.97455	0.00106	74.34082	40.20339	58.51694	29.28730
2018-05-11 13:37:00	3590433799317662006	1.00000	11.33762	11.88881	12.93514	11.37328	13.63049	0.00841	29.26447	41.11262	61.65936	5.08274
2018-05-11 13:38:00	8630330696303482121	1.00000	7.78285	10.86440	17.00130	10.59444	12.14174	0.00040	34.60212	52.10973	75.08098	81.22214
2018-05-11 13:39:00	359043379931766791	1.00000	5.30401	16.10465	10.72893	9.33729	11.02247	0.00016	53.07057	50.68249	43.36708	98.41363
2018-05-11 13:40:00	8630330696303481982	1.00000	10.13204	14.63420	13.52627	9.67686	9.73528	0.00264	44.87589	50.31850	12.62116	67.11936
2018-05-11 13:41:00	8630330696303481164	0.00000	7.39669	11.44284	14.15931	5.88152	10.69778	0.00033	32.74615	52.28771	55.64032	98.77332
2018-05-11 13:42:00	8630330696303482196	1.00000	10.75142	13.08247	11.36607	9.67645	13.16005	0.00465	46.90296	45.45973	52.99315	81.05752
2018-05-11 13:43:00	3590433799317661305	1.00000	9.65405	12.44284	10.47847	11.45132	14.64549	0.00165	23.60235	36.45187	39.45310	70.83777
2018-05-11 13:44:00	8630330696303481222	0.00000	6.39238	12.00582	10.42597	12.58895	14.10786	0.00020	47.95222	38.01442	12.87511	61.34825
2018-05-11 13:45:00	3590433799317661347	1.00000	11.18186	14.04766	10.21606	5.64642	14.32103	0.00717	42.46407	51.63721	23.36148	4.46747
