latitude	longitude	store_name	code	location	imei
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303481560
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	863033069630348073
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	359043379931766924
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	863033069630348990
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661578
42.52787	-70.92866	Peabody	US	America/New_York	863033069630348529
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348412
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	3590433799317661297
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	863033069630348065
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	863033069630348313
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481834
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	359043379931766007
40.24537	-75.64963	Pottstown	US	America/New_York	359043379931766734
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661032
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303482048
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317661131
56.56317	-2.58736	Arbroath	GB	Europe/London	3590433799317661206
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	863033069630348941
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481164
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766601
35.06544	1.04945	Frenda	DZ	Africa/Algiers	863033069630348545
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	359043379931766072
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	3590433799317662303
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	863033069630348586
50.79205	-1.08593	Southsea	GB	Europe/London	8630330696303482485
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	8630330696303482238
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	359043379931766155
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	3590433799317661438
29.84576	-90.10674	Estelle	US	America/Chicago	863033069630348842
42.24113	-88.3162	Crystal Lake	US	America/Chicago	863033069630348214
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	3590433799317661297
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	359043379931766791
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661396
42.93369	-72.27814	Keene	US	America/New_York	8630330696303482246
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303481610
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481701
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	863033069630348008
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317661883
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317661792
40.81	-73.9625	Morningside Heights	US	America/New_York	863033069630348180
41.85059	-87.882	Westchester	US	America/Chicago	359043379931766239
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	359043379931766767
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	863033069630348388
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348966
-16.25	-69.08333	Yunguyo	PE	America/Lima	3590433799317662303
29.65163	-82.32483	Gainesville	US	America/New_York	3590433799317661081
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481313
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317662246
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	863033069630348032
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317661297
26.18924	-98.15529	San Juan	US	America/Chicago	3590433799317661594
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317662402
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317661867
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303481982
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	359043379931766569
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	359043379931766312
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303481792
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317661289
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317662212
-11.48472	-37.93278	Rio Real	BR	America/Bahia	8630330696303481867
43.1122	12.38878	Perugia	IT	Europe/Rome	3590433799317661289
51.03427	5.37429	Houthalen	BE	Europe/Brussels	863033069630348156
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	863033069630348313
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317662170
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	359043379931766429
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	3590433799317661834
16.0438	120.4861	Manaoag	PH	Asia/Manila	8630330696303481230
51.65333	5.2875	Vught	NL	Europe/Amsterdam	359043379931766502
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	3590433799317661396
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766833
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481966
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	863033069630348156
41.84364	-87.71255	South Lawndale	US	America/Chicago	359043379931766692
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661875
41.57439	24.71204	Smolyan	BG	Europe/Sofia	359043379931766650
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	8630330696303481008
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303482048
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661172
29.53885	-95.44744	Fresno	US	America/Chicago	3590433799317661198
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	3590433799317662360
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303481693
40.65538	-74.38987	Scotch Plains	US	America/New_York	359043379931766221
51.21187	4.25633	Beveren	BE	Europe/Brussels	8630330696303481388
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	863033069630348925
26.68451	-80.66756	Belle Glade	US	America/New_York	3590433799317661586
43.2907	5.4384	Marseille 11	FR	Europe/Paris	359043379931766650
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	359043379931766791
33.45122	-86.99666	Hueytown	US	America/Chicago	8630330696303482097
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303482279
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	8630330696303481016
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303481412
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303482428
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	3590433799317661941
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481222
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348255
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303481131
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303481032
11.86064	9.0027	Gaya	NG	Africa/Lagos	359043379931766544
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	359043379931766288
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	8630330696303481610
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	863033069630348172
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317662170
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	8630330696303481792
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	863033069630348586
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317661891
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317661156
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	863033069630348842
39.45621	-77.96389	Martinsburg	US	America/New_York	863033069630348859
52.21099	7.02238	Gronau	DE	Europe/Berlin	3590433799317661586
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303482311
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766692
53.0233	-1.48119	Belper	GB	Europe/London	359043379931766791
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317661685
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661073
48.8449	17.22635	Skalica	SK	Europe/Bratislava	3590433799317662352
44.99012	-123.02621	Keizer	US	America/Los_Angeles	863033069630348214
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303481107
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	863033069630348487
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481305
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481024
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	359043379931766338
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317662436
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661321
37.49223	15.07041	Catania	IT	Europe/Rome	8630330696303481545
51.08468	7.11393	Burscheid	DE	Europe/Berlin	359043379931766379
35	136.51667	Komono	JP	Asia/Tokyo	3590433799317662139
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317661040
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	3590433799317662063
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	863033069630348511
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	863033069630348115
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317662378
6.46346	-2.31938	Bibiani	GH	Africa/Accra	359043379931766759
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	8630330696303482014
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	8630330696303481438
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	863033069630348537
51.64316	-0.36053	Bushey	GB	Europe/London	863033069630348974
6.45407	3.39467	Lagos	NG	Africa/Lagos	8630330696303481347
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317661347
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	359043379931766023
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	359043379931766627
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	359043379931766171
42.93369	-72.27814	Keene	US	America/New_York	3590433799317661172
18.87813	72.93924	Uran	IN	Asia/Kolkata	863033069630348586
50.8	3.16667	Wevelgem	BE	Europe/Brussels	863033069630348677
33.50921	-111.89903	Scottsdale	US	America/Phoenix	359043379931766601
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317661263
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317661602
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	8630330696303482394
31.20176	29.91582	Alexandria	EG	Africa/Cairo	863033069630348701
39.57582	-105.11221	Ken Caryl	US	America/Denver	3590433799317661271
41.66394	-83.55521	Toledo	US	America/New_York	863033069630348131
23.18	88.58	Aistala	IN	Asia/Kolkata	359043379931766874
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	359043379931766593
7.62789	4.74161	Ilesa	NG	Africa/Lagos	3590433799317661172
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317662097
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	863033069630348651
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317662287
40.81	-73.9625	Morningside Heights	US	America/New_York	863033069630348206
3.27833	32.88667	Kitgum	UG	Africa/Kampala	3590433799317661651
10.22677	-67.33122	La Victoria	VE	America/Caracas	863033069630348966
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303481578
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	3590433799317661156
33.98154	-81.23621	Lexington	US	America/New_York	8630330696303482196
49.195061	16.606836	Brno	CZ	Europe/Prague	8630330696303481545
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	3590433799317661412
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661479
23.02677	113.13148	Foshan	CN	Asia/Shanghai	8630330696303482089
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	8630330696303481537
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661768
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	863033069630348891
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	3590433799317661057
41.80753	-87.65644	New City	US	America/Chicago	359043379931766593
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303481685
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481149
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	359043379931766106
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	863033069630348164
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766056
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	3590433799317662311
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303481891
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303481792
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317662287
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348479
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303481776
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661099
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	3590433799317661313
-3.5403	118.9707	Majene	ID	Asia/Makassar	863033069630348776
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303481446
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	863033069630348677
20.14298	-77.43532	Media Luna	CU	America/Havana	3590433799317661131
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	863033069630348149
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317661024
40.2737	-76.88442	Harrisburg	US	America/New_York	863033069630348404
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	3590433799317661990
31.28092	74.85849	Patti	IN	Asia/Kolkata	3590433799317661578
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	8630330696303481453
34.25628	-78.04471	Leland	US	America/New_York	8630330696303481891
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317661164
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317661750
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	8630330696303482329
6.45407	3.39467	Lagos	NG	Africa/Lagos	359043379931766049
56.85836	35.90057	Tver	RU	Europe/Moscow	863033069630348503
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661941
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	863033069630348792
47.92526	-97.03285	Grand Forks	US	America/Chicago	8630330696303482352
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	8630330696303482188
34.77453	-96.67834	Ada	US	America/Chicago	359043379931766247
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303481644
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303481529
33.41012	-91.06177	Greenville	US	America/Chicago	8630330696303481735
41.8542	-87.66561	Lower West Side	US	America/Chicago	359043379931766825
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	359043379931766320
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	8630330696303481305
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303481586
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766015
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	863033069630348180
50.11861	-5.53715	Penzance	GB	Europe/London	8630330696303481404
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	863033069630348982
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	359043379931766023
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317661198
45.51667	4.86667	Vienne	FR	Europe/Paris	8630330696303482394
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	8630330696303481768
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	3590433799317661123
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	8630330696303481016
58.1908	40.17171	Danilov	RU	Europe/Moscow	863033069630348982
55.85	37.56667	Likhobory	RU	Europe/Moscow	3590433799317661925
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	863033069630348420
37.65181	120.33063	Longgang	CN	Asia/Shanghai	8630330696303481966
53.46506	-1.47217	Chapletown	GB	Europe/London	359043379931766528
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	359043379931766239
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	863033069630348164
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	8630330696303481230
41.55815	-73.0515	Waterbury	US	America/New_York	359043379931766957
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348487
36.06523	-119.01677	Porterville	US	America/Los_Angeles	8630330696303481537
3.31332	117.59152	Tarakan	ID	Asia/Makassar	3590433799317661438
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	8630330696303482113
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303482329
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	3590433799317661990
-8.28333	-35.03333	Cabo	BR	America/Recife	863033069630348479
44.22639	22.53083	Negotin	RS	Europe/Belgrade	3590433799317661149
33.3213	130.94098	Hita	JP	Asia/Tokyo	863033069630348107
26.68451	-80.66756	Belle Glade	US	America/New_York	863033069630348966
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317661198
44.92801	4.8951	Valence	FR	Europe/Paris	8630330696303481966
33.3213	130.94098	Hita	JP	Asia/Tokyo	8630330696303481073
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661560
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303481016
32.54044	-82.90375	Dublin	US	America/New_York	8630330696303482469
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	359043379931766403
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661925
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	8630330696303481081
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303481347
53.81667	-3.05	Blackpool	GB	Europe/London	863033069630348602
34.56861	105.89333	Beidao	CN	Asia/Shanghai	3590433799317661180
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303481537
32.54044	-82.90375	Dublin	US	America/New_York	359043379931766486
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303482360
50.80019	7.20769	Siegburg	DE	Europe/Berlin	3590433799317661487
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348719
38.47917	-1.325	Jumilla	ES	Europe/Madrid	3590433799317661560
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	3590433799317661925
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	359043379931766015
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	863033069630348461
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	359043379931766395
16.06213	76.0586	Hungund	IN	Asia/Kolkata	359043379931766379
54.39635	24.04142	Alytus	LT	Europe/Vilnius	863033069630348842
22.75218	72.68533	Kheda	IN	Asia/Kolkata	3590433799317661222
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317661198
14.53767	46.83187	Ataq	YE	Asia/Aden	8630330696303481081
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	359043379931766015
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317661842
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	863033069630348925
4.2475	9.00472	Idenao	CM	Africa/Douala	8630330696303481628
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	863033069630348313
52.66277	-2.01111	Great Wyrley	GB	Europe/London	3590433799317662436
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317662253
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348503
30.5427	-97.54667	Hutto	US	America/Chicago	3590433799317661545
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661958
6.45407	3.39467	Lagos	NG	Africa/Lagos	359043379931766221
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	8630330696303481859
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	359043379931766395
4.96667	10.7	Tonga	CM	Africa/Douala	359043379931766544
39.09112	-94.41551	Independence	US	America/Chicago	359043379931766478
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303482089
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	863033069630348008
-31.95224	115.8614	Perth	AU	Australia/Perth	3590433799317662477
46.65581	32.6178	Kherson	UA	Europe/Kyiv	863033069630348875
34.56861	105.89333	Beidao	CN	Asia/Shanghai	863033069630348560
6.95194	121.96361	Recodo	PH	Asia/Manila	3590433799317662444
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303481503
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303481008
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	359043379931766486
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	359043379931766866
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	3590433799317661875
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317661404
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	8630330696303482279
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	863033069630348776
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	863033069630348990
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	863033069630348594
52.41667	0.75	Thetford	GB	Europe/London	359043379931766635
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	8630330696303481206
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303481966
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	3590433799317661024
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	863033069630348347
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661099
16.0438	120.4861	Manaoag	PH	Asia/Manila	863033069630348339
27.55898	68.21204	Larkana	PK	Asia/Karachi	863033069630348818
48.35693	10.98461	Friedberg	DE	Europe/Berlin	8630330696303481719
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348594
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766163
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	863033069630348453
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317662295
50.073658	14.418540	Praha	CZ	Europe/Prague	8630330696303481859
33.35283	-111.78903	Gilbert	US	America/Phoenix	8630330696303481453
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348677
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	8630330696303481719
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303482204
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661222
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317661446
42.06166	-1.60452	Tudela	ES	Europe/Madrid	863033069630348065
7.06273	-1.4001	Mampong	GH	Africa/Accra	3590433799317661123
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	863033069630348073
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	359043379931766874
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303481370
34.14251	-118.25508	Glendale	US	America/Los_Angeles	8630330696303482212
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	3590433799317661214
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	359043379931766221
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766247
42.7392	-84.62081	Waverly	US	America/Detroit	863033069630348727
38.96667	-0.18333	Gandia	ES	Europe/Madrid	3590433799317661230
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	359043379931766148
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303481933
34.09668	-117.71978	Claremont	US	America/Los_Angeles	863033069630348008
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	3590433799317661040
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	359043379931766460
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661404
55.82737	-4.0573	Viewpark	GB	Europe/London	8630330696303482444
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317662212
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	359043379931766866
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766676
49.68369	8.61839	Bensheim	DE	Europe/Berlin	8630330696303481958
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	863033069630348735
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661370
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661941
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481263
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	359043379931766270
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	863033069630348271
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661156
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	8630330696303481727
34.14251	-118.25508	Glendale	US	America/Los_Angeles	8630330696303481537
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317661529
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348800
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348818
38.45598	48.87498	Astara	AZ	Asia/Baku	8630330696303481040
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317661966
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	8630330696303481750
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	359043379931766007
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317661495
32.44874	-99.73314	Abilene	US	America/Chicago	3590433799317662162
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661875
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303481354
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317661016
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	359043379931766759
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	8630330696303481313
48.35693	10.98461	Friedberg	DE	Europe/Berlin	8630330696303481289
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	8630330696303482410
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	359043379931766817
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	863033069630348750
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	359043379931766338
42.7392	-84.62081	Waverly	US	America/Detroit	8630330696303481594
34.9	137.5	Shinshiro	JP	Asia/Tokyo	863033069630348834
47.30997	8.52462	Adliswil	CH	Europe/Zurich	3590433799317662154
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303482162
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766007
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	3590433799317661685
25.6439	77.9129	Narwar	IN	Asia/Kolkata	863033069630348701
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	8630330696303481404
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303482204
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348412
32.5007	-94.74049	Longview	US	America/Chicago	3590433799317661040
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303481552
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	359043379931766106
