ts	imei	mwra	p.android.gm	p.android.chrome	p.android.packageinstaller	p.android.externalstorage	p.android.settings	p.android.documentsui	p.system	p.google	p.android.gms	p.olauncher	p.inputmethod.latin	p.katana	p.process.gapps	p.browser.provider	p.gms.persistent	p.android.vending	p.notifier	p.simulator	p.dogalize	p.android.defcontainer
2018-05-12 06:51:00	359043379931766379	1.00000	9.08088	9.03739	9.34631	13.12842	13.78954	13.50439	11.65262	55.05065	63.58290	46.34974	31.84460	64.86768	7.08615	52.41373	85.51511	7.39753	90.85026	80.11640	25.67718	43.15997
2018-05-12 06:52:00	863033069630348867	1.00000	6.73608	12.97650	8.91080	11.05106	11.34098	9.77245	10.43480	50.62147	70.64978	48.75846	83.72087	56.94891	34.06856	94.21316	16.18311	32.33649	58.74806	74.05475	6.57954	19.20447
2018-05-12 06:53:00	8630330696303481164	1.00000	4.77812	11.65788	8.29112	15.64476	5.93280	5.39088	14.65423	63.96589	49.20541	31.69349	42.63648	89.36039	16.69352	41.57170	26.71392	13.89499	20.97800	34.73198	1.59532	84.14818
2018-05-12 06:54:00	3590433799317661750	1.00000	9.75454	13.31144	6.92146	14.36197	11.05083	12.55126	13.76448	65.96306	43.65551	33.50473	78.36886	50.82739	89.44212	8.65271	45.59190	3.20898	82.63135	91.70537	51.57630	45.45596
2018-05-12 06:55:00	359043379931766858	1.00000	7.39514	11.44308	11.90851	14.08245	9.87408	9.12393	13.63794	27.33119	48.59077	33.72741	37.01034	55.96756	5.79233	44.93028	22.26155	67.41752	95.14656	98.51937	81.31081	60.74361
2018-05-12 06:56:00	863033069630348875	1.00000	10.45863	14.83239	6.85814	14.25363	10.18453	7.63156	13.74001	35.74235	44.60975	39.27436	38.20343	80.16925	50.07260	84.71509	39.04114	47.74744	71.71943	17.95807	84.33010	76.36593
2018-05-12 06:57:00	8630330696303482071	1.00000	7.32589	12.16929	11.03911	11.15634	8.05777	9.92108	12.57098	44.57871	47.73101	49.98067	9.09055	82.68276	55.92938	14.02655	9.49436	51.63101	73.15573	21.42477	54.52402	96.46841
2018-05-12 06:58:00	3590433799317661065	0.00000	8.58420	7.37048	7.89608	13.31797	13.68355	9.17894	11.94677	59.11247	55.25641	54.22351	5.46587	85.08443	1.85412	93.62955	75.19085	20.97176	72.58112	95.74979	84.09919	76.41132
2018-05-12 06:59:00	863033069630348800	0.00000	13.31400	10.78934	13.16548	11.94677	13.53168	15.05274	14.54647	46.57128	72.23849	58.34573	53.83469	42.31316	32.63168	59.09127	13.30532	20.53709	15.42755	42.27677	10.39607	22.46441
2018-05-12 07:00:00	3590433799317662097	1.00000	9.04703	13.86081	12.08130	15.80059	8.20241	5.73190	12.09258	23.90443	40.87951	47.76390	28.14079	71.59272	42.02061	14.66810	57.66446	79.89461	32.19486	37.32674	20.78811	19.82867
2018-05-12 07:01:00	3590433799317661503	1.00000	8.40715	9.34104	6.93064	13.48046	15.57890	14.33325	13.57666	54.74237	32.25922	49.18595	12.17008	5.20370	68.22552	71.23332	96.61949	48.07825	36.21865	9.76826	67.61211	45.19447
2018-05-12 07:02:00	3590433799317661271	1.00000	13.65466	11.24891	13.36423	20.09289	12.47103	17.35849	7.67178	68.52528	42.64995	33.86491	8.07179	88.33830	26.13382	98.08230	65.51761	10.96752	88.77651	25.52721	87.07801	17.81677
2018-05-12 07:03:00	359043379931766833	1.00000	8.80653	12.56237	7.29258	10.05807	14.33585	8.59420	12.96768	65.15781	38.13275	36.16833	34.22640	75.49342	48.69689	29.10782	2.15220	20.87040	92.63515	50.97626	12.75037	68.18284
2018-05-12 07:04:00	3590433799317662469	0.00000	11.43217	10.77478	10.80537	11.60372	11.85456	13.28735	14.77466	45.59046	43.81946	48.67845	51.92590	10.28098	97.07392	91.21448	80.23705	53.71757	77.83005	14.94953	8.05340	53.32465
2018-05-12 07:05:00	3590433799317662162	0.00000	13.59480	7.07209	11.92082	8.69184	16.44584	12.18276	14.51815	58.87928	61.39391	46.99099	55.13899	32.25025	16.02832	28.29088	4.19471	70.56295	89.26860	66.97841	47.06204	91.21731
2018-05-12 07:06:00	863033069630348453	1.00000	9.88158	8.90241	10.82695	14.17067	12.45648	12.67328	14.64308	50.95041	40.60193	55.62369	5.97795	30.63119	50.30068	16.19337	53.90655	39.22100	14.83648	67.25028	81.54681	65.20802
2018-05-12 07:07:00	8630330696303481602	0.00000	14.99042	13.27986	10.77181	12.32624	14.61225	12.46124	8.30224	79.00078	42.96280	61.60759	89.79260	95.36129	79.06077	42.13200	77.55808	33.91654	96.83972	42.69950	61.79634	21.74541
2018-05-12 07:08:00	863033069630348552	1.00000	10.00725	17.91141	11.17559	13.56986	5.37787	8.66213	11.78281	55.70200	54.18735	59.73578	41.02050	91.66406	49.27478	52.89124	54.89731	94.03543	20.01166	49.87050	39.74419	78.36022
2018-05-12 07:09:00	3590433799317661842	1.00000	5.71941	11.88788	10.30962	15.94018	8.22792	6.15288	13.71056	52.55685	34.21636	43.51873	0.54148	98.95705	74.30687	95.77392	31.15199	67.23024	11.33845	58.13435	86.01965	51.35997
2018-05-12 07:10:00	8630330696303481172	1.00000	9.76108	13.28098	9.06298	15.93261	5.88650	9.50689	16.60837	60.54128	26.53530	55.95765	71.88744	86.50853	86.51920	9.92047	86.83361	94.01115	49.98499	96.99238	69.49821	31.05366
2018-05-12 07:11:00	359043379931766130	1.00000	9.01492	13.22111	11.25650	14.66337	10.67798	14.97723	12.83155	49.35824	48.57020	33.59048	10.74298	79.69775	25.81242	21.61670	20.11770	22.65604	38.14322	5.97001	21.64469	20.41098
2018-05-12 07:12:00	359043379931766338	1.00000	8.22111	8.83595	9.56516	15.39699	13.68571	14.27463	16.92780	38.42204	44.40766	42.93485	64.19701	24.66303	23.18762	1.50561	85.43942	77.21211	78.74113	9.62991	54.76528	82.29904
2018-05-12 07:13:00	359043379931766361	0.00000	13.82993	12.24869	10.67751	12.78014	16.29276	11.12191	9.09791	67.36748	27.16212	67.80656	34.16580	14.06912	24.52306	6.25378	93.58070	17.36963	86.37609	93.19123	84.30338	49.95200
2018-05-12 07:14:00	863033069630348743	0.00000	14.05158	12.41456	13.24445	16.94476	10.45864	11.11264	10.91839	64.15102	35.67869	32.83562	67.45629	71.77589	40.17445	91.04459	81.54853	41.27437	28.54664	44.13334	83.30658	41.73760
2018-05-12 07:15:00	863033069630348164	1.00000	11.62200	8.98411	6.62398	16.06161	13.74663	10.86607	12.59520	70.80647	69.88576	65.39195	54.01381	37.68223	48.04270	44.80146	57.38266	67.04708	83.77371	53.29525	53.39592	21.83431
2018-05-12 07:16:00	8630330696303481495	0.00000	13.93350	10.20773	12.81997	14.18944	15.11478	12.16032	8.26595	46.97417	47.80258	52.73638	18.61489	5.08544	74.01838	71.92598	22.38229	6.06070	51.85755	58.17545	87.36312	87.26550
2018-05-12 07:17:00	3590433799317662477	1.00000	16.77732	8.96634	14.23564	11.82950	14.29549	11.47208	13.71604	34.03110	54.03185	29.55308	59.85743	14.59510	39.99691	68.68894	78.06411	85.11559	48.06498	75.11727	81.94907	56.53784
2018-05-12 07:18:00	863033069630348057	1.00000	5.79491	10.80559	8.53835	10.78976	12.20648	14.32120	13.32939	50.91051	34.59115	36.49793	87.48552	25.46712	20.16788	0.54944	95.60894	87.11139	34.67010	54.91942	26.43223	55.03035
2018-05-12 07:19:00	3590433799317662337	1.00000	7.31314	13.84384	6.48780	13.55123	6.83709	7.87386	12.74751	30.22887	33.48649	69.79021	31.26469	37.29251	95.57695	47.84978	22.44299	71.46568	11.12638	95.94629	92.02736	40.94577
2018-05-12 07:20:00	3590433799317661834	0.00000	14.40417	11.03206	10.12305	13.12409	14.69952	13.69487	10.08440	42.48534	50.57326	40.38906	72.11787	51.74773	62.28181	92.13795	83.35609	24.89349	14.45196	36.55149	11.48520	88.34679
2018-05-12 07:21:00	863033069630348925	1.00000	7.82030	13.39150	9.75824	16.58281	11.42422	10.47102	14.10664	54.26641	47.79733	39.78757	41.87035	44.78303	27.76785	67.33057	47.71417	60.24113	62.51170	18.10347	91.93745	93.13627
2018-05-12 07:22:00	8630330696303481248	1.00000	14.59899	8.41130	10.77538	11.56188	12.92265	15.69368	17.19962	55.78474	44.83798	39.39045	2.31110	0.36025	94.31196	78.50043	79.89889	50.46588	66.91108	73.96597	46.48970	76.51264
2018-05-12 07:23:00	863033069630348412	0.00000	18.28323	12.41968	14.67413	16.03972	11.14100	11.14423	11.80301	59.61896	21.74310	51.09895	88.10089	96.45710	34.38986	80.10830	5.84265	71.74105	53.64285	98.46640	81.93974	49.57855
2018-05-12 07:24:00	8630330696303481248	1.00000	8.08094	14.45237	6.29054	15.14967	8.89244	11.43609	13.39572	49.48863	59.30036	52.41791	54.90245	39.12001	74.77032	21.58557	77.30114	8.68248	4.33461	83.54888	16.36757	93.51576
2018-05-12 07:25:00	8630330696303481016	0.00000	12.10965	13.30653	8.42537	12.45721	14.13973	10.75469	8.18173	66.15853	61.77130	52.60324	6.78154	24.88178	45.51952	70.36594	45.22196	58.79271	42.87105	42.81208	25.36291	36.68465
2018-05-12 07:26:00	8630330696303481990	1.00000	10.42588	13.48632	8.01404	15.14269	9.04472	10.70733	14.34665	57.85349	42.33543	54.34732	54.90995	92.21290	77.81205	8.27889	52.50971	21.81096	44.07164	36.74705	53.49884	54.77502
2018-05-12 07:27:00	359043379931766577	0.00000	14.00440	13.10865	14.31585	17.86341	11.01990	10.93534	12.28040	46.02427	46.04990	44.83125	45.98462	97.51838	53.72104	84.78045	50.33505	36.62066	32.16328	1.65804	97.76583	78.03311
2018-05-12 07:28:00	359043379931766064	1.00000	8.18787	11.56166	10.36512	15.48779	9.82953	8.93277	13.64293	53.54764	43.36641	26.65539	18.61567	47.49492	86.94451	34.84997	62.60214	96.79650	57.83616	77.31787	4.82646	64.11475
2018-05-12 07:29:00	863033069630348503	1.00000	6.78151	8.77791	8.65824	8.94225	13.20232	9.59755	12.47866	49.04198	25.39877	48.96897	16.45336	46.60541	31.53198	1.81374	8.03786	70.32971	1.87733	38.46663	13.91542	58.04584
2018-05-12 07:30:00	359043379931766718	1.00000	6.71815	9.66070	7.36495	14.43075	12.92433	11.01188	14.25127	34.50758	48.62363	31.82421	58.86453	25.68210	66.14735	74.57070	68.15616	74.14786	61.57502	90.23329	23.73141	69.56006
2018-05-12 07:31:00	359043379931766932	0.00000	7.14527	10.43456	8.90337	13.68192	12.27081	12.34724	15.49204	46.10661	28.25979	42.06107	31.46901	78.97209	81.78149	55.78618	74.39825	94.10353	76.09820	94.46980	18.22856	79.45467
2018-05-12 07:32:00	3590433799317662295	1.00000	11.92301	13.67856	9.04866	14.43680	13.12578	10.78200	8.01563	78.50486	60.58808	43.78940	37.13829	0.98840	42.08003	49.76619	48.98714	7.78489	75.22490	44.99839	72.93745	98.42432
2018-05-12 07:33:00	8630330696303481099	1.00000	5.99950	11.28974	9.41428	17.24238	5.70070	6.47802	16.10680	52.30333	40.94718	50.20715	64.06729	48.48932	25.55819	37.54353	13.07149	23.48109	51.69860	29.19117	66.31231	94.74957
2018-05-12 07:34:00	8630330696303481990	0.00000	12.12009	16.09480	7.36982	11.61779	11.75688	13.54310	10.00322	54.10057	62.01772	39.78542	71.69371	13.11583	27.42606	62.68772	60.64263	17.49910	88.49308	99.25253	14.84949	32.54535
2018-05-12 07:35:00	8630330696303482063	0.00000	12.88794	12.77917	9.36110	10.95689	15.03496	11.65739	9.12510	41.97422	48.93358	66.58953	39.33041	11.00524	55.94406	47.60281	11.89266	32.84053	86.10515	75.10453	72.35228	5.57092
2018-05-12 07:36:00	3590433799317661297	1.00000	3.73549	10.94993	12.25143	11.33760	6.11774	7.61404	11.91924	64.16798	46.67416	60.62488	63.52270	86.87188	22.15946	68.99090	11.45957	11.74426	3.63385	7.93012	29.41251	43.51957
2018-05-12 07:37:00	8630330696303481321	1.00000	11.74366	12.46306	10.74954	13.06900	8.91171	12.53513	14.41167	49.00384	50.77965	59.53275	23.56551	81.47637	68.18224	78.74064	16.09281	45.77067	64.78261	55.41086	99.49170	11.50078
2018-05-12 07:38:00	359043379931766775	1.00000	6.15287	13.19295	7.62233	11.21501	9.06217	11.80163	14.01182	53.45278	32.74652	41.85794	53.81619	85.91299	20.96364	30.96460	30.31768	42.66593	11.39594	7.37411	7.28613	41.15965
2018-05-12 07:39:00	8630330696303481321	1.00000	9.85609	12.27480	8.09844	12.06243	7.66372	9.43459	13.56668	48.19237	46.27308	36.75649	11.96550	0.53821	33.48334	61.52930	47.09061	35.23574	64.74934	34.38617	40.99994	15.79931
2018-05-12 07:40:00	863033069630348800	0.00000	13.97097	10.99632	10.26168	12.26317	12.42498	14.18784	10.24667	34.19671	38.15561	69.43584	71.80360	88.32043	77.86671	97.16486	30.30375	96.05960	50.93744	65.09841	19.73218	78.08577
2018-05-12 07:41:00	359043379931766841	1.00000	12.59229	11.10037	9.94841	13.77706	13.86934	14.39370	13.16910	51.98010	49.82129	38.50743	58.29956	1.51548	11.45050	80.30269	29.00197	8.07923	19.26617	27.22649	52.13413	2.08040
2018-05-12 07:42:00	863033069630348081	0.00000	14.79534	14.31174	8.87749	16.01051	13.70093	13.80304	6.50367	72.32988	47.26664	37.23137	97.01237	44.58207	66.72704	38.16874	66.69137	2.49669	93.51050	14.04113	25.28368	74.37227
2018-05-12 07:43:00	3590433799317661875	0.00000	13.09695	11.37675	15.35586	10.09839	17.48501	13.00138	14.95500	67.87114	46.97426	67.79018	61.44503	53.28504	73.81619	65.14885	4.64266	89.52103	22.43848	20.10507	65.19579	88.20935
2018-05-12 07:44:00	359043379931766544	0.00000	11.36732	10.23787	9.06761	13.31422	15.63928	9.94859	9.72005	53.75400	44.04416	59.34989	78.51547	71.33586	11.34515	44.52737	25.80828	86.78263	36.14727	26.31995	19.31547	11.50907
2018-05-12 07:45:00	359043379931766262	1.00000	10.97472	13.66089	9.66778	17.93043	10.37017	10.27777	15.01593	44.53803	36.49079	45.82407	9.81867	69.16433	82.75462	30.95702	46.93047	48.02244	27.30062	59.23376	21.80619	53.98674
2018-05-12 07:46:00	3590433799317662162	0.00000	13.88585	8.53176	11.07830	9.91443	14.89447	14.46348	17.24418	43.08139	48.37359	78.40267	84.25701	66.47796	64.27887	29.82143	6.32251	5.09358	30.34674	0.43734	12.29609	25.19594
2018-05-12 07:47:00	3590433799317661495	1.00000	8.17277	13.14122	8.49760	11.09706	11.41523	13.94850	11.58657	60.43432	29.24229	38.06435	16.02131	59.33158	98.25102	2.19341	25.05415	98.15252	13.74403	22.91143	15.12174	18.73397
2018-05-12 07:48:00	3590433799317661776	0.00000	15.28181	11.37346	13.80438	11.50468	15.81002	11.84453	16.66548	43.48225	62.30353	75.48144	4.45906	38.43394	7.18149	58.45721	19.74725	15.43996	25.61136	87.01371	4.12698	7.02594
2018-05-12 07:49:00	863033069630348529	1.00000	11.98250	16.54121	9.60977	13.80457	7.32892	4.79469	14.94644	59.31040	52.70584	42.81218	56.92069	68.32063	50.26397	86.57808	71.59811	29.88758	81.39674	51.25191	33.71591	11.60390
2018-05-12 07:50:00	863033069630348974	0.00000	14.19311	10.81676	14.39365	14.59059	14.08674	11.44157	13.52629	64.27966	46.86426	63.77513	76.03145	33.70690	99.67516	96.30198	62.49790	25.04008	58.89820	17.55428	63.85081	70.15058
2018-05-12 07:51:00	8630330696303481529	1.00000	11.83535	8.46881	8.86641	15.17811	16.29929	14.76192	10.04271	44.94444	40.96807	39.84172	47.06156	94.92893	44.13302	93.98755	91.97481	41.70845	47.73056	11.28813	35.73399	25.72988
2018-05-12 07:52:00	3590433799317661859	1.00000	14.13969	9.47638	12.75984	17.59794	12.23145	14.54174	12.05459	52.23266	3.51103	46.92916	23.34129	16.26015	0.92199	26.54554	99.31342	13.94276	25.53711	90.65715	75.95901	74.18707
2018-05-12 07:53:00	863033069630348149	1.00000	5.24853	6.26609	10.51313	10.40128	15.69592	13.61605	12.03264	24.54944	43.10505	45.06176	10.46860	32.29499	89.55284	62.21276	15.33168	0.80961	48.67940	63.90141	60.07991	90.31579
2018-05-12 07:54:00	863033069630348917	0.00000	15.06542	8.72875	12.24545	14.64706	11.81089	12.75085	14.18995	39.36093	44.54900	52.01524	68.99659	2.79791	49.78545	29.45428	32.67263	26.86522	18.22214	24.20894	33.73393	68.03542
2018-05-12 07:55:00	3590433799317661628	1.00000	11.85132	9.11921	11.53818	16.80278	11.83969	13.31708	12.87831	63.11334	55.69198	58.20571	33.05551	92.67308	36.08286	71.44910	20.78686	83.23122	4.49133	22.89393	22.53834	82.38008
2018-05-12 07:56:00	3590433799317662287	0.00000	10.71519	10.21265	16.15277	11.23365	16.48372	13.60996	12.51415	39.60985	49.91724	58.21965	34.21220	75.70940	31.73311	89.69592	80.69791	9.25379	75.23936	72.81111	71.12378	34.20154
2018-05-12 07:57:00	359043379931766080	1.00000	9.43915	14.57311	7.63176	12.10626	4.24281	8.27987	11.25618	60.27922	27.99642	56.91329	49.87611	99.65900	75.34675	73.76677	54.22497	68.74721	88.52774	32.86802	45.87500	75.21359
2018-05-12 07:58:00	8630330696303481370	1.00000	11.07075	8.14631	10.33726	14.92406	13.98973	11.97261	11.98080	53.22129	49.88005	47.74792	28.29662	92.59962	86.23290	42.02466	29.52466	99.09226	85.31504	38.18825	43.97300	85.91310
2018-05-12 07:59:00	3590433799317661164	0.00000	13.09038	10.96421	10.10628	14.72602	14.03769	13.64330	11.00991	63.72463	36.81605	76.76210	22.41070	70.13259	82.13493	42.49722	66.30866	5.43715	92.55861	7.29845	42.94132	1.95072
2018-05-12 08:00:00	8630330696303482071	0.00000	11.52438	12.23150	11.18699	12.50547	12.69852	12.74288	12.56549	30.65010	49.12921	48.48176	94.44019	87.26367	25.38693	92.29546	64.98411	79.56585	53.74357	6.54874	21.99918	71.99060
2018-05-12 08:01:00	8630330696303482287	1.00000	8.84765	12.03411	10.98897	14.03767	9.79111	10.20901	12.17730	26.37600	54.95853	48.15094	57.85922	32.91483	69.64310	84.80217	20.62393	85.06524	19.26441	30.69336	41.25910	81.16411
2018-05-12 08:02:00	359043379931766643	0.00000	11.78736	9.23346	12.10178	12.13927	14.96583	10.85915	13.42014	44.32102	35.14691	34.99688	73.37033	14.58848	61.94348	89.70318	1.65599	76.53590	24.21428	21.39255	9.30760	20.44890
2018-05-12 08:03:00	359043379931766403	1.00000	11.25029	16.71342	9.38131	12.73068	5.38443	10.48220	12.28705	38.18284	34.08458	60.32475	69.39945	0.86576	12.57152	41.65566	93.86676	32.17896	14.52357	69.23332	51.35275	82.34281
2018-05-12 08:04:00	8630330696303481644	1.00000	10.32780	13.92730	7.89301	11.29016	11.07529	6.60597	11.68481	38.83233	60.17993	61.42755	88.08922	96.04614	17.65681	10.91990	0.09008	74.25440	25.93735	74.40326	76.52168	24.34726
2018-05-12 08:05:00	3590433799317661180	0.00000	14.71853	13.04378	10.29705	13.42663	13.19486	15.76092	10.08848	43.73571	49.28097	42.09299	8.94320	87.02520	52.41746	18.79083	1.02498	21.44003	86.45788	15.53805	73.61271	96.38578
2018-05-12 08:06:00	863033069630348081	0.00000	10.46440	7.83213	13.00496	12.58499	13.42565	12.70115	12.98517	53.23307	41.15011	44.17185	44.00325	28.60384	22.19740	67.69863	16.57222	37.90616	89.51850	11.45675	98.75111	40.59997
2018-05-12 08:07:00	863033069630348552	1.00000	8.43052	7.62037	11.71636	10.50025	13.57125	13.06099	14.67066	57.66021	50.53994	30.50278	46.52318	1.78434	12.89699	54.20518	82.29364	99.86077	74.70475	86.38124	36.53751	63.04129
2018-05-12 08:08:00	8630330696303481347	1.00000	11.28554	11.10005	9.76910	12.13352	15.74681	8.17114	15.56814	53.59965	34.98823	42.90326	20.30339	72.83975	80.22653	79.81210	85.31508	38.20055	64.40434	28.59181	96.29691	3.08721
2018-05-12 08:09:00	359043379931766403	1.00000	8.56943	10.87997	9.40420	15.16570	10.10712	7.78186	13.86431	57.89289	43.47288	51.71180	99.46399	4.75904	11.30758	28.85719	36.57782	40.27652	9.54291	16.47129	85.51288	28.98273
2018-05-12 08:10:00	863033069630348859	1.00000	7.51336	8.45696	11.89221	11.03160	12.43183	12.67003	14.58649	43.72312	54.48166	36.20717	82.05846	32.67542	89.42386	36.15302	89.79148	89.58005	81.74413	23.02983	74.82935	9.01546
2018-05-12 08:11:00	863033069630348677	1.00000	12.91732	8.00531	9.10325	14.29583	16.15042	13.76175	12.27418	51.14122	38.78670	66.36417	91.47083	21.93413	5.95541	4.54736	25.62948	54.23010	42.95964	11.19450	28.48743	62.13825
2018-05-12 08:12:00	359043379931766494	1.00000	9.68986	8.89060	8.89454	13.83915	13.63502	13.44384	12.39874	50.47372	76.37389	57.83294	29.81431	15.39152	16.64951	86.09300	53.43091	97.37148	70.01488	60.26655	81.60300	44.36269
2018-05-12 08:13:00	3590433799317662014	1.00000	12.88611	11.19535	9.17505	15.78821	14.46371	14.80737	10.22748	57.75093	58.57479	58.00312	53.86865	53.55178	72.57593	80.14249	79.83159	47.26601	93.72702	6.87550	42.56347	10.28632
2018-05-12 08:14:00	359043379931766965	1.00000	9.05076	15.21149	7.69033	13.70877	9.86111	16.99686	16.24614	48.83355	36.96831	41.98946	26.87023	19.22062	17.69717	90.61156	19.04817	80.00102	18.33907	57.67928	65.39441	84.69009
2018-05-12 08:15:00	359043379931766270	1.00000	10.64528	11.70426	10.85157	11.63481	13.95983	15.47907	11.98933	49.64766	67.63294	52.51837	2.23325	25.98865	56.19588	56.69680	41.54275	50.58370	53.53760	91.03482	9.75511	12.71122
2018-05-12 08:16:00	3590433799317662428	0.00000	17.13544	13.51710	14.13613	16.38196	12.41346	18.81012	6.02162	31.37089	41.37224	68.89210	69.25476	13.81282	59.92075	71.86974	58.51644	78.09055	19.03356	66.71506	5.96544	1.90754
2018-05-12 08:17:00	8630330696303482170	1.00000	7.43919	11.86127	12.71675	12.96305	7.67721	6.23938	11.19409	15.48901	46.75901	55.54862	65.08086	63.97875	91.62376	69.40235	42.71106	97.04773	72.65165	16.52293	98.80202	43.54321
2018-05-12 08:18:00	3590433799317662089	1.00000	6.79197	13.35140	10.96338	10.78675	8.14416	8.24777	11.45617	67.23664	70.75008	55.56590	84.26894	26.06670	61.79686	20.58136	35.00042	7.44384	33.05330	66.82477	55.99060	92.56636
2018-05-12 08:19:00	8630330696303481503	1.00000	9.23114	11.52850	8.87669	11.20313	8.59295	10.51346	10.85802	67.12905	61.64394	51.22664	19.61182	60.99279	24.73211	79.61361	82.92533	47.26075	91.90211	48.74885	21.08090	47.13494
2018-05-12 08:20:00	863033069630348909	1.00000	10.41623	12.96871	8.60113	13.32407	8.15419	11.40016	12.59141	65.59063	31.88680	45.89011	82.91447	22.68851	94.13116	42.67117	18.87768	0.04750	93.87403	24.20830	71.59938	0.10429
2018-05-12 08:21:00	863033069630348669	1.00000	13.65020	11.86108	12.13947	15.91554	9.72704	13.11446	11.61221	82.08540	35.51490	13.14696	27.86259	92.46621	91.68482	87.77229	8.33354	30.95062	81.98814	94.00871	76.03264	60.22255
2018-05-12 08:22:00	863033069630348081	0.00000	15.54185	7.78639	13.72213	12.48077	11.92312	14.60216	10.09900	40.15674	55.40205	48.81980	88.07626	33.47586	53.66591	3.19572	12.68188	56.98204	93.04932	69.28674	3.07486	66.09334
2018-05-12 08:23:00	359043379931766346	1.00000	15.08844	7.32680	14.16657	15.31309	10.81496	12.58287	11.74444	53.54904	28.51493	59.38110	58.56280	23.00426	7.32709	95.46734	62.27727	83.39438	3.98514	43.17499	79.77280	63.77528
2018-05-12 08:24:00	359043379931766692	0.00000	14.74484	11.83508	13.45581	14.76932	14.29033	9.77779	15.31343	56.10022	38.18620	67.15095	5.42707	52.57417	31.46996	85.62408	99.35238	5.93063	12.06204	68.12031	84.84989	5.30497
2018-05-12 08:25:00	863033069630348495	1.00000	13.94453	9.54663	10.95807	15.96355	13.30739	16.10985	11.37977	53.82757	40.56782	50.74344	89.92702	24.03402	32.72842	4.16345	51.73899	3.66461	92.59187	6.28912	30.04695	10.57202
2018-05-12 08:26:00	359043379931766924	1.00000	8.33244	5.00402	5.58224	9.61218	17.88266	11.36525	13.10226	29.23558	22.82454	55.67134	88.85396	94.46843	44.34828	66.97684	65.74859	67.74135	25.59896	3.43440	70.06537	3.02992
2018-05-12 08:27:00	359043379931766122	0.00000	14.95286	12.76250	10.81017	14.41038	13.73207	16.00816	11.24850	75.37811	65.65339	79.32082	32.19738	5.06920	85.69327	18.98991	30.32553	57.94961	17.81921	83.66242	37.85495	78.85331
2018-05-12 08:28:00	3590433799317661008	1.00000	9.65264	12.60028	8.91424	12.35874	10.51310	13.26338	9.64303	48.36933	38.69533	28.48114	96.19548	19.88578	4.20630	64.32928	0.95631	61.49641	59.82881	0.29307	93.85161	49.44962
2018-05-12 08:29:00	863033069630348875	1.00000	10.56000	12.11885	10.51633	14.41990	12.05552	9.08172	14.76258	24.29849	55.90345	46.44657	88.41951	41.55435	58.21115	38.44652	85.46755	59.38658	75.15199	34.63304	39.34669	18.22480
2018-05-12 08:30:00	863033069630348255	0.00000	14.98061	6.17708	11.48293	11.13540	12.18537	14.33970	12.85063	34.20051	56.21716	63.06825	97.41502	59.47833	50.09604	46.40865	95.98289	66.44555	24.73914	53.70850	67.52861	53.29982
2018-05-12 08:31:00	359043379931766759	1.00000	10.19200	10.04071	12.97509	13.44084	11.11799	12.54707	13.30708	43.21897	71.03401	50.62081	42.12408	2.98385	26.94308	57.62772	38.47471	33.03718	1.56200	52.59075	89.64786	49.63343
2018-05-12 08:32:00	8630330696303482204	1.00000	9.76750	12.02362	11.31469	12.14110	10.96620	14.50450	12.88584	58.10929	44.84263	39.37307	77.74086	93.52244	74.09430	41.55489	46.15921	94.35013	82.69890	28.63555	83.85654	43.89010
2018-05-12 08:33:00	3590433799317662428	0.00000	13.48493	4.18836	11.59083	13.32082	9.73193	14.74770	10.72423	58.43692	60.06527	58.47086	40.88187	28.68837	54.88425	60.07430	89.66127	15.03425	83.64550	24.77509	9.83197	54.03266
2018-05-12 08:34:00	3590433799317661776	1.00000	10.64940	7.17773	7.41449	14.33174	14.71162	8.01767	12.34786	47.10471	62.56024	24.71535	5.16175	85.48039	31.45689	46.87418	32.11768	75.94693	12.23926	30.62708	49.97619	50.14888
2018-05-12 08:35:00	863033069630348230	1.00000	6.75286	11.10043	9.55877	13.15449	12.43314	15.87503	11.50531	73.37536	36.49574	60.83909	78.45057	98.43637	82.40261	59.59338	44.85465	38.53016	26.02503	58.14181	63.01011	45.24135
2018-05-12 08:36:00	359043379931766023	0.00000	12.94235	15.61529	14.07563	12.05779	12.50004	14.29591	8.73627	55.75391	52.18846	58.55823	12.77884	62.29078	55.81420	17.00105	92.50942	84.28371	71.84372	76.90307	15.52973	63.57181
2018-05-12 08:37:00	863033069630348099	0.00000	13.16852	8.23914	12.15160	12.53120	15.09382	10.50062	15.89616	37.99903	65.39422	39.41933	83.83563	76.00139	28.43997	17.60459	93.25875	73.11312	13.74209	17.28105	62.77054	1.04469
2018-05-12 08:38:00	3590433799317661826	0.00000	11.39949	11.28526	10.34361	11.49085	13.71766	12.52838	11.43682	46.65201	42.94195	42.77000	15.23111	75.35482	31.05004	27.89183	63.74925	19.27024	18.42748	9.06886	73.48790	43.60172
2018-05-12 08:39:00	8630330696303482444	1.00000	10.32230	15.55770	12.67914	12.06942	7.85908	10.87342	12.27497	40.32532	44.92825	55.71040	22.77086	47.28688	44.50728	7.77007	32.10859	14.87080	12.38373	31.72990	79.17738	76.22591
2018-05-12 08:40:00	863033069630348172	1.00000	8.58709	12.51891	9.50887	15.14222	7.21920	9.68559	10.83503	29.90995	55.49435	40.70915	33.45106	8.23620	57.43742	39.64280	18.58775	88.09790	9.07816	95.60183	6.61023	96.60799
